 House Courage Kindness Lucidity Intelligence Creativity Loyalty "Cold blood" Sincerity Ambition Wisdom
453 Hufflepuff 3.4813219738158554 6.333652034088072 3.122772343340456 7.328507066736902 8.425502666971878 4.5444260180581155 5.2684506682716785 4.9355805191281625 5.669010572216315 4.966277261576014
454 Hufflepuff 3.7428275046743247 9.470159538071895 5.283113637388385 7.427850354809124 6.674127740038241 3.9146215191609084 7.69396771012825 7.459575811280814 5.127355509006305 2.995374034247064
455 Hufflepuff 4.170004374349077 6.960164777928954 4.22770435209999 4.056129321968171 4.854873508822079 7.5707409427085945 4.893736957499792 3.6183007008315777 2.7400608558297916 4.551626167290686
456 Hufflepuff 3.0193801631739774 4.626073467221373 2.9196181958209837 3.7002381578759413 5.497832976390203 4.281243370634724 7.156408275602438 4.736166660263128 6.297717742093453 6.384328343770722
457 Hufflepuff 2.893036184281639 7.956603445716474 4.205213626150766 9.197182452915888 4.6826899869184295 3.8598658062046445 6.068987186615093 8.932460983919142 4.996354640366271 0.7214472322909437
458 Hufflepuff 1.7353025134674493 6.931250223755349 5.5645649440184 9.165321393107424 5.657731763239865 5.398047511984576 7.128028352260889 7.961248224160629 9.88063642309749 3.7057384072839317
459 Hufflepuff 2.1425431937309574 6.661839404212707 4.108452742591009 8.219587573851536 4.800784976567569 5.376476752131262 7.403313011593331 2.9612272085303415 7.421152261468854 7.470299589330125
460 Hufflepuff 2.931153120263362 5.424972260304227 7.339613150311964 4.140572027224942 6.053265134469664 7.151885295107436 6.182296021557907 7.291010049074551 2.875355831899947 4.564280541417272
461 Hufflepuff 3.5938080989095904 2.2766640265721088 4.703662616451064 8.450141687555895 4.316993457018929 9.692834266997677 6.521025055023481 5.844848642336375 5.9139786583165534 2.099716062090644
462 Hufflepuff 5.840477500601863 1.00977297317733 3.919540171015024 4.610590278589939 5.216740669439001 4.00303054228022 7.260858859464581 8.923707139001968 4.967132583386754 3.981182310518418
463 Hufflepuff 5.405364159159204 2.786250825610586 6.64268965336923 7.040311675681493 3.652591703885137 4.701501607094022 6.6078015389871805 8.765119205369281 1.1836047186396372 2.8625039167863746
464 Hufflepuff 3.1487953071589576 2.956711873969012 2.122898842260545 5.943460191405344 3.0918395773851732 5.3181445110893755 7.878239202650857 2.3852365171668968 8.494267523087665 4.349834150949393
465 Hufflepuff 5.482812415754813 5.507598159271298 1.8881105931342599 6.8628827153401435 6.661478515383703 2.3533539971724022 7.592828016628453 4.939164165403493 5.471544141675896 5.6089122229786925
466 Hufflepuff 2.629360964086022 2.7886910086652197 0.6737319289995675 4.663068061421355 10.0 3.3861873685174992 6.419014506536862 4.402534566295293 4.169854120844595 4.193116660125433
467 Hufflepuff 3.5445660019351437 4.174212902147839 7.364146750511306 5.3134549590597455 4.638789832825863 6.588556040463878 7.111357778820345 3.3741815778285815 3.8243310897599803 5.976730797321844
468 Hufflepuff 4.007047344896634 5.719245579260375 4.30792948545557 7.450554680479787 4.699726784615313 5.325589161255615 8.564601499601386 3.277928659564747 5.738068849054766 4.92026791022778
469 Hufflepuff 1.9905846148240671 6.1208405905821 1.7169968161310343 7.174302519126602 4.027414201981013 5.327098842065272 4.744245823315966 8.036852361416857 2.4500431256811797 4.306192965863951
470 Hufflepuff 2.606085514314527 5.075600714175742 3.9323026647660395 5.316076929013258 3.414553862631851 7.735400722118939 7.443172624154605 5.92921305508754 6.191052965732076 4.171243811242922
471 Hufflepuff 4.518406202867233 3.4694582961492104 2.358209340434253 7.500990813921025 4.705763819737871 5.531651330021997 7.364133240103645 6.466519545138477 5.51563205553661 6.559707826584341
472 Hufflepuff 3.0804753307808483 2.618495784762537 7.5342712919169585 3.5182929495121105 9.22017178222571 7.445013206956196 5.204339675550962 5.496082503647395 7.821185111760537 3.733412057643334
473 Hufflepuff 3.337092795286513 3.377604307399473 7.7972994797423 7.30201500634453 6.427249762959832 5.391972417578993 7.295524178500884 4.700473364513539 5.55869068554654 6.080885377092872
474 Hufflepuff 2.8589325261782323 3.4179849039405275 7.633337993116605 6.995389581991654 3.3609261417846263 4.622512570689606 5.31115755566712 2.237981576772655 2.962519288677012 4.766546769868355
475 Hufflepuff 3.456184504558871 2.6883226409153678 4.768484151905712 5.986997655549069 4.334726003639504 7.46730221124672 6.581675154374839 6.9832336310592265 4.950983995889249 4.6616886564771916
476 Hufflepuff 3.761780244311348 6.193096073438936 7.223424686817732 8.254609414685671 3.11286011426374 5.229350219428382 6.701281222196706 5.485975306973824 5.219795834757095 5.561464100022961
477 Hufflepuff 3.9882238406271417 5.4660151846790415 8.849995598498541 5.868896328948176 5.027940950863659 8.827161712324692 6.513683934089149 6.2233213372962375 8.137487374293093 4.164116867712379
478 Hufflepuff 3.049026954859599 2.377697864746486 6.891036116379423 5.192773811551904 2.8492851755274042 2.3731665444748042 5.942215969706975 5.229920507636181 5.6139068119188 4.126865884068549
479 Hufflepuff 1.970013406895307 2.738476460218941 5.123243717171854 3.197867730565659 1.9203387628684805 3.9142929385141483 7.383463058153717 5.988720688150798 7.206628936084526 1.430255277135867
480 Hufflepuff 3.2962355889893273 6.04972720722182 5.139941761834757 6.394348763977577 6.285217935797643 5.340587528822425 5.009113718498764 4.298865318161812 4.7597851843215775 6.241933549554815
481 Hufflepuff 3.426402721536515 1.5916464263114385 8.649445484593452 4.717202394043446 2.331405389090064 9.209255243123271 7.015023796604289 6.328650306858181 3.280175214234608 5.474684501543971
482 Hufflepuff 5.368451209422073 6.378931181639327 7.298409267976586 6.057382934094244 3.662422238656184 7.308031701331305 7.13915676068667 0.8467665721424247 4.674943371455142 3.6990822323260475
483 Hufflepuff 3.4443720808310903 3.4086871128290506 7.1140012722152965 2.0206682434027385 3.2819210172714683 5.76869435480997 5.847065617874379 4.408331534646667 6.972061625303403 4.856913259768451
484 Hufflepuff 3.8106893809903775 3.644129031260493 5.074232323239998 5.8159936078352334 5.803562111838218 0.0 5.438906342228403 4.449753319799965 5.6201158889950005 6.849998077630941
485 Hufflepuff 3.7256509242221543 3.3082192980815623 5.2023249018547455 7.296390329887499 4.346657516872975 5.523098656227511 6.6579993180602255 5.3020446934650955 6.809354582367389 6.934113806649425
486 Hufflepuff 3.783664372378049 2.626767747947273 7.471376547641953 5.590534518731607 5.506740523591825 8.585405527030588 6.892299422770301 6.6833773317209655 5.321401257855298 4.433565678488761
487 Hufflepuff 2.425134091315888 3.4504413262822298 7.036235237867686 7.180942017540514 5.367792295731732 6.281863161649617 7.7246306651067895 1.347621636189581 5.291312231370501 6.0071612282249385
488 Hufflepuff 4.664537179393288 6.53949307630136 6.597269511483881 6.489210755208246 7.595135522215476 5.60841235477066 5.92191593317678 2.673377589086682 3.037102468423573 0.0
489 Hufflepuff 3.8425957763636727 3.5206503182514677 0.6913569618675053 6.411014170818045 6.361215302223304 3.110256677339625 7.828262821968114 8.320517961110536 4.084255941746307 4.958046438973182
490 Hufflepuff 3.2631435206368993 1.4930400171032132 3.7260840947339564 7.024638748718069 6.441281835615065 5.306124221682155 5.795691357045815 5.387742951528738 5.256606568125576 5.5644565453903585
491 Hufflepuff 4.415929000995444 3.7424658909611446 2.5598676446116575 5.7945200200112845 3.5611251123722227 6.903047675941241 5.2886436727957165 4.890353043557927 8.209715449210702 5.862166055317445
492 Hufflepuff 2.533548523787889 3.9766323912146735 6.1793288753035895 5.664520323415823 5.21073842134474 6.967454273107946 6.197605316335341 5.001415871656761 8.470107931635011 3.6798673383133895
493 Hufflepuff 3.214916326789869 3.5579608211296225 6.0212773587451505 4.902511530611827 7.849485157363205 4.3481984114984416 7.736353905054369 4.915478826989149 4.683339037171411 5.291532221328181
494 Hufflepuff 3.7754032420950865 2.737546733069606 5.534296638759101 8.403442340413678 4.754931265312899 2.5886394982258305 7.6285524392300585 2.5814881273741275 4.019410327036487 3.281400157942156
495 Hufflepuff 2.6975528314857877 2.911611588739026 7.490491552056085 7.304520617057105 5.509705801631073 5.387961139717987 8.15327744266021 9.572166231284426 3.842680694820028 6.896761513587264
496 Hufflepuff 3.268110017695385 2.6399676725880665 3.124601083528764 7.38176112484687 6.058535511491283 3.4605462614505074 8.134657138934612 5.27353243366394 5.463154018556868 5.650713057876498
497 Hufflepuff 2.7923663697330157 5.278313329641788 3.2265091167000763 9.635868830068306 2.6254254818160767 6.213636923173956 9.082080735246986 3.6302539881215203 6.285064752208883 0.9152531426510263
498 Hufflepuff 2.184641477798084 3.312274881295551 9.163065613486971 4.985192133657366 2.9778991890392392 1.884109957800547 6.289260166798918 6.474869994175835 7.846120239884614 7.083533780870873
499 Hufflepuff 3.3519005261522485 4.805443507095309 2.534910131354212 7.395017425304134 5.8032616915243835 8.346542984015482 4.947080257387581 6.379339637122381 4.66000091005547 4.819703923659557
500 Hufflepuff 3.829077100331154 6.321494430890161 6.778201894944935 7.522829621905433 4.797275333131247 5.038185775482887 7.945658059045062 5.22555540306511 7.961535596138923 4.675826964143243
501 Hufflepuff 4.7247934831058656 5.472966010859569 5.598389240655929 4.433258774103404 3.2883183384424246 4.76206125264578 9.23830471026403 3.2600457971429773 6.699300132383544 5.510149106656113
502 Hufflepuff 3.386356277925341 1.6760610459328507 3.160357389206163 9.539694729029456 3.614436368800752 1.307112619765277 7.134031933642423 1.2974953242315035 7.389682125536319 4.627679740577293
503 Hufflepuff 2.8079506078549463 5.940534464850299 4.070528977958385 5.05645482363435 5.124274654802984 6.220349883076296 5.792452421116262 5.5525546372758905 6.021707877376331 6.96267156065627
504 Hufflepuff 3.8808828158997857 4.346314142134155 4.0083300335942065 7.337840000591864 6.41454481657135 5.79840013820483 6.74658839809584 6.465169786402578 7.798621091686675 2.805404539207768
505 Hufflepuff 4.056810135948367 5.23954238114575 5.834776944617326 5.1660202244731686 6.96238664099127 6.243472396087892 8.5073206948864 4.314009360827746 6.068679768977003 3.536321531635065
506 Hufflepuff 4.0787365389756856 4.989586445508049 3.2287125847157183 6.291379809169886 6.26534754673445 4.407439685362308 8.6052737478697 3.891438193501969 4.330778302836284 3.614350724429287
507 Hufflepuff 2.2462084608819293 7.137600923598557 6.328561245636499 6.547503848902457 5.195724369859663 10.0 5.7194180495197475 4.367480556755146 4.1240674124002785 4.087975692651633
508 Hufflepuff 2.405505977854437 3.381764113750494 6.83490051906637 6.0449094139160575 7.206864785852626 3.809515247691395 6.259657643271546 8.431820626561844 6.667920397250389 8.09324080336119
509 Hufflepuff 1.634887642193952 5.942091318740993 6.018704684878635 5.812501101195594 3.9166951055965087 3.2587015065360743 7.394230523747752 3.7966706590316264 2.976482249675982 4.383479189647898
510 Hufflepuff 4.7745368150893785 3.0686555316749207 3.1449206249562716 7.8436532901166345 4.036501403729874 3.628625697873166 7.4315131570785224 6.268385705048981 4.099568577514804 4.47053896140782
511 Hufflepuff 2.6542182968638497 3.7140100631381863 3.727968767509026 5.9495095374271205 4.663509096992298 3.9287825935682132 7.783821331177371 5.402797874645042 2.1103876749584036 3.8049509938820303
512 Hufflepuff 2.3788597760586008 4.521832393384456 3.987012062274204 6.399482050414994 5.886000929890455 6.049143501598804 6.088703703570038 5.646582089989719 2.4133168914575016 7.752854383112452
513 Hufflepuff 2.7567968166640164 6.468663352991717 6.926793994124952 6.170727719329262 8.37269603206657 5.759087934085145 6.519689818937077 4.975843848349534 2.921832242861335 7.123629167418093
514 Hufflepuff 3.481732044198671 2.5975919850963978 8.268024585474171 4.054896518649594 5.266280082684547 2.161637166352218 5.708651436256977 4.510680019825174 4.327837782280521 3.9690742028845167
515 Hufflepuff 4.319082930175352 5.89973007961256 5.011817869686672 6.838890885962724 6.551758432901879 6.930643055676731 6.554555988926374 0.0 6.4115372680026015 2.724945657913291
516 Hufflepuff 3.8223054335626605 3.556114903844331 5.6827857896229075 4.641232445674994 4.700262754214284 8.135157327266175 6.5568856505011235 3.7665498906466617 2.9820297415893453 6.130471494286864
517 Hufflepuff 2.6033510855149187 2.959932383091787 5.1068581944268665 7.6903884851951245 5.8080833432949674 6.735048919265805 5.563426071841356 4.930542033022844 3.041029206371282 1.7634937750652884
518 Hufflepuff 3.5477132227918693 1.0792875316605262 3.331768750905699 4.248481022966502 5.453618065776006 7.085749457243581 7.592805362355297 2.326388101073313 3.775147194967103 3.6431663230126103
519 Hufflepuff 3.1294464938106934 10.0 6.423761138608242 5.987233498175345 5.694835714337355 6.447865839012308 6.5202779182173565 3.513682979072355 4.971450138000395 4.390331768405786
520 Hufflepuff 2.9986768448942787 0.5836531190984772 4.718287208074544 4.2160407583762165 4.722849467067987 6.329458029862814 7.780375628642507 5.016129977911672 3.995193626583462 5.794404522263049
521 Hufflepuff 3.548217127079436 7.933861886721792 3.9795850233410315 8.424514149048074 5.644997251088638 4.0870662255230545 7.1849395522135255 7.342319969756752 6.921362865550549 2.4259731600486596
522 Hufflepuff 4.147565893029768 3.070410605923622 5.575166719763628 7.721027734146707 7.493093881613289 4.895664989542742 8.183781548982118 7.121778530233267 4.549606976416135 5.206351686896607
523 Hufflepuff 3.263098500756937 4.568798459758666 2.115240868167423 3.8916521705277867 8.249552914433256 7.649950294419424 7.8620866296213645 4.890791832037441 3.6658652035819776 4.372051150175602
524 Hufflepuff 2.954171131433207 6.962889724836625 6.4276125405226185 4.525473042258878 7.915321767357133 6.47920187686947 5.885391797755609 4.88153782026601 6.138974431316212 2.67283263146747
525 Hufflepuff 2.7816357814540793 1.4155810429894333 2.049081964405581 7.033377289197844 5.786966207270173 7.754559471967957 8.499004560815859 5.842789575970122 5.446939801119015 9.512919354341344
526 Hufflepuff 2.625511947036162 6.917546086752125 0.7870333850382967 4.4357189004926365 9.943804863764447 6.56997703537995 6.381542547659955 4.228101913157972 5.061421200253406 5.911845141087365
527 Hufflepuff 3.37072187332891 2.4553537036928406 5.785244493222855 6.654045033099528 5.996964774709891 8.109689833516478 5.631726094322533 3.817186796373699 8.46245461271548 5.889687157865402
528 Hufflepuff 2.994142529256628 2.6380681340441687 4.163908836009224 7.299503315318012 8.254247831319521 7.842881604413698 6.46968853154853 2.422394157061233 0.0 5.920783853064744
529 Hufflepuff 3.1309576981955702 6.320864070454487 6.531175426160894 5.648953897809015 5.601836915563912 7.000224177382661 7.36415559012518 6.764626244873622 5.708087762450159 4.30391144198997
530 Hufflepuff 3.065368113308645 3.154845724957181 7.805301267736673 4.4129097553076955 5.710515440995833 3.8347804453246788 6.102428679556323 3.024282433405048 2.7560758660949514 5.53826098163856
531 Hufflepuff 3.836818764233265 4.182758467542774 6.799341734389502 0.0 4.161348170176552 5.956332194123403 6.880585011522342 1.3091048081637504 5.977267931752724 5.861239280042135
532 Hufflepuff 3.894060936457164 4.496885351592175 4.750807833618425 4.614955366427741 8.695866787562956 2.7472464898206077 5.659691614155493 5.887088475052976 7.15789748318951 5.637102575401462
533 Hufflepuff 3.5419767911164075 3.5682324804068393 8.624635563856879 5.313256044410876 6.3558673448156995 6.25687883233999 6.510196658093255 3.5207952343595044 6.932614503118588 3.0902082584426367
534 Hufflepuff 3.407105107574308 4.078648418365472 6.295223227242699 4.43500683690912 5.268115174098822 6.91742297281068 7.350579979126757 6.325755889608447 3.886873257317977 6.12915744998256
535 Hufflepuff 3.00937790851255 2.7172339211764234 7.794682095273155 7.249883113982886 4.479197964747902 2.7259365355103777 6.388531462100884 4.280017747447255 1.1043144159012062 3.215311916413736
536 Hufflepuff 2.5294004688630887 2.4903557725552368 5.739108080150032 5.303496365441095 3.3176007963387093 6.522204314008569 7.392722467900948 6.617962452876636 7.5277823048017485 6.66181448996983
537 Hufflepuff 4.327237447043756 4.161895058516046 5.111461519325644 5.9585806977600795 7.9255454893479875 7.954537933546632 6.594352798902558 4.415230698317728 3.121165167096154 1.9361271394346558
538 Hufflepuff 2.5376509058707084 0.0 5.448786458941991 2.126851364937125 4.3912988358187635 6.1561310215763365 7.3633530976572 2.242445073886799 5.742409520867543 6.104920791896858
539 Hufflepuff 3.405634724600224 1.136745132971366 4.023006420996257 4.542444714321753 5.151879634880427 5.791338721304725 5.5126500720032485 3.897233111086242 3.502896977058674 4.836159739570291
540 Hufflepuff 4.5741252753303785 2.904102917343836 5.446414383730117 8.64658444846134 3.3448281009912044 3.5520578722698244 6.917443734099348 4.141272464660478 6.601545666243371 3.608254939142423
541 Hufflepuff 2.3669692861440983 5.18913277643567 3.86748157551196 3.7400751226895808 5.245862060872495 5.537753867921199 6.8762050516357025 3.522847637044306 7.0906677686231 5.596352336598287
542 Hufflepuff 1.4576633604262732 2.5555695471226447 1.051847374803192 7.159731324356981 5.7137393625404265 5.706855034304384 7.654293896031486 7.41969896781681 7.474820884335029 7.512807490703237
543 Hufflepuff 2.517739509492446 3.6013748739608613 4.56413756850873 2.483793125561454 8.318456584845427 3.902157737342935 7.629955033369506 9.737437026421794 5.853290387205209 4.239781130029635
544 Hufflepuff 3.9754054065989943 6.275774677039793 5.754672153224848 6.230867039502633 6.144557496671807 3.734124897308698 5.805726404514792 3.440914833813614 3.19391679752751 4.469658849220899
545 Hufflepuff 3.0725009470292615 1.8109204269984853 6.387493504731161 3.6455679228017646 5.780934070886737 3.1709212890725325 6.789557646432793 3.890505089253284 4.942912131434164 4.115258816177778
546 Hufflepuff 3.0251439927712287 3.5169956137260883 5.463741713590364 1.6309941536052786 6.685068305726819 3.2032275144836326 8.014962714944048 8.098601824671803 6.273071066755906 3.687593294350951
547 Hufflepuff 1.9785167906287047 0.8579523611261232 3.8410873963885757 8.699604285530889 4.4771602679915805 6.799923231772867 7.8267731958831535 4.565485400249333 2.3122012196842014 6.5663306244842214
548 Hufflepuff 4.437450325804214 3.6291883965860894 6.696663353006919 0.7235709764643807 6.632968866798272 4.140918137118728 7.625582670651881 2.906297992941285 3.997652252452437 4.631483850418795
549 Hufflepuff 3.3847292475828366 2.172477840489625 7.421238716839874 6.754615743266559 6.107155020262295 5.95039504028448 5.420688130496824 5.747424554162789 4.654151397136931 3.817452342238527
550 Hufflepuff 3.009082203278464 4.414152431533295 7.734855652675651 4.154923781394505 3.476195625886969 6.4191184543750825 5.759068371802824 3.7051665323784 3.9729496813986573 6.560642498699845
551 Hufflepuff 3.076364836443552 7.69234113080433 3.9352057293039437 6.23572459119412 6.338705093681199 0.394101551572028 5.911593097808763 4.428927377083086 7.17501453972573 1.792839864741875
552 Hufflepuff 3.536742853633752 6.987982687592156 5.304554807478276 4.800784342841263 6.882816426957074 5.658516005943222 9.230683637673584 3.1742305418074457 6.240137766421911 6.92349026183342
553 Hufflepuff 4.378843772604416 4.115724588975187 2.6018929540283198 6.033417370510565 6.370308556478 6.395601613442306 7.234518713505759 5.941098534032028 3.8864119339536423 6.659024893940694
554 Hufflepuff 4.554007175595928 4.173540478958241 5.276673756208281 7.941668984432498 1.1427088136092747 7.079091497557041 6.891401178412027 1.3462595914391398 5.508007342158355 4.964556841795257
555 Hufflepuff 4.215988601653989 5.232409519188284 4.286762675954105 3.8340428529969612 6.487420724015847 4.751393850194582 5.029586929520287 6.220886467518695 6.984535399998628 3.6994366459983223
556 Hufflepuff 3.9459292926431058 4.798674821756988 5.517334832516985 7.136494075591781 4.795609128556363 4.056480767009225 6.301837364645555 6.856937623611571 4.065108117236733 5.132216147459763
557 Hufflepuff 3.3764699361006505 5.59348171656043 6.601376420928691 5.046028827331561 7.522810120437844 5.4928007012323405 9.747043040231299 10.0 4.791177287823251 5.949122274552474
558 Hufflepuff 3.517897298528359 4.810137613143747 3.6577907967970305 5.604956745582497 7.315670766888416 3.818306805010794 8.163954163628357 5.467971627896358 4.987190479981619 4.68942129246925
559 Hufflepuff 3.787914560125187 7.0194056217419085 5.085447672840787 5.878156731583073 6.652607203651487 4.826211958238641 5.271368780355104 4.284891593906396 5.016031041417882 6.288345146018601
560 Hufflepuff 2.8771588663798635 6.092146884087607 4.261729134451833 7.030891954494626 5.258747285330991 9.287800057175145 6.485069943470129 5.850461314198736 6.75462116167844 6.066838614286237
561 Hufflepuff 4.825888592403571 4.258187808838663 6.722077264879279 9.108102849778493 5.421711756062907 3.989257760157475 7.482939259916152 5.792054062033682 5.8359444642940055 2.8158697440770646
562 Hufflepuff 2.713534320342661 2.318919918325638 5.521383639879218 7.601336338376978 2.90920683261495 2.85049994910346 8.639254979045484 7.786299644250645 6.848420682229349 4.201765036614203
563 Hufflepuff 1.2041483208443156 5.338368814066323 5.17661765641815 6.145642948193308 4.721851672003111 5.458747382831218 7.081092551572942 9.629056190701382 6.752436652018305 5.0264857618632375
564 Hufflepuff 1.8887461701558872 6.575981100443946 8.496568772296586 5.919268731048975 5.475199328816562 6.392168870440248 7.461785353694484 3.0330076514617224 5.598779668852192 5.554077205516514
565 Hufflepuff 3.6577457986140645 3.525118095675937 6.7757944933280925 2.785112312827844 5.060024983431508 5.487336300108328 7.149033798741906 4.370295769696092 4.492025596408624 3.933824888038435
566 Hufflepuff 3.8618788534885233 5.459883031508303 8.810456896018868 7.068199110833887 0.0 4.235979236772041 5.822443213748178 6.922572436353481 4.3398163496275295 5.820883575258882
567 Hufflepuff 3.423584499089418 3.2309342299125983 3.4845178015823963 6.758911574899626 6.598361791393547 1.2449569687227144 7.272295888363708 5.896413450840186 6.064150486841308 1.581002460185244
568 Hufflepuff 5.970431063486874 7.393653407368522 4.14452066857538 6.1131768472637145 6.75794924109516 4.728025608086094 6.878794109735111 4.937044674246722 7.003997196212165 1.7547587561318894
569 Hufflepuff 3.2008115895873726 2.9308953149434656 5.724784676357386 4.881521090398202 3.8636220342995795 5.046781521426583 5.03033597865624 4.9773905598111865 8.544666447645882 3.487290755955161
570 Hufflepuff 3.793767053451579 5.806077598858838 3.3203904485401283 8.14120344510306 6.111637551680546 5.741374933441738 7.7164593948224285 1.7403806637685602 6.296180734066496 2.2450374696701187
571 Hufflepuff 3.086441764531515 6.260434708840824 5.172931392690434 5.547326204763751 5.074944186530152 3.835675575262024 6.725801107100503 2.2678183995170924 5.605733934215092 4.019705095792336
572 Hufflepuff 3.480033265325932 5.8946216421975475 6.603736289135993 5.781415312323168 3.6907251407147723 5.6404360224577665 6.3819265836896735 2.8236758521798473 3.7544925775927824 3.4530354938178185
573 Hufflepuff 1.9438470404389685 6.033561010337235 7.296141293469639 5.652403458479923 5.324513587857888 1.5876245253529375 5.761885942864574 3.951572623017733 3.954809185762525 3.8128365583383395
574 Hufflepuff 1.591634941126096 1.7930207650030332 6.099951138342989 5.423740635869753 7.210781439065384 5.297963894485251 6.909408333482519 5.1420283562067235 8.988609718558328 5.76990504443371
575 Hufflepuff 1.8444206087407624 3.2373832121138006 3.8273210417265506 9.208731865763959 7.994836410651793 5.318477057558947 7.9078225560716175 4.009059474278399 4.8963438319006505 1.9574176062304787
576 Hufflepuff 4.0607399555422194 5.820523125036993 5.665156669972338 2.9652555401011274 6.9017895694735545 4.923937802332429 6.7728311112429305 3.9117818124682353 5.641025966216252 5.488385830103798
577 Hufflepuff 3.757841715723146 6.116102600804455 3.541142803010996 5.328114828720545 3.546511717325229 4.290573243447248 8.44662845099957 7.398264398917206 8.020374128141142 6.5452744233744315
578 Hufflepuff 3.0707821606465755 4.405516515601315 5.705944390107211 4.4620182896300395 3.4833559442745567 3.248657989224582 6.933345909251311 6.349607593634609 5.641246917817146 4.691760118984387
579 Hufflepuff 3.0546925131407368 3.622534373023083 4.985890923129332 5.212234223349437 6.294498148574677 4.159764075250535 5.986344113275527 8.439824314350556 6.706358310584313 5.723354595807752
580 Hufflepuff 5.15486326808079 3.327405916381986 2.75853802848334 6.981858915216545 5.6768832496612065 4.505397215188898 6.453872197893836 5.277206162734003 7.418289533182296 3.4722307815453313
581 Hufflepuff 4.117051976060131 2.469108289944131 7.329806390448922 4.902868490171965 5.2377693449550335 6.1421575761280245 7.5715548777989135 3.1764952051912436 5.129530501800078 2.54727225808613
582 Hufflepuff 3.183616074411734 3.9991248126975316 5.739091641545514 4.134532378172247 6.194154808828785 4.203226943193838 7.016854792133378 6.994575825670698 6.425095417271054 6.92972608131743
583 Hufflepuff 4.8051156629965215 5.787421598579056 4.0745688497661074 5.669250952668423 8.320902489371093 4.296528786432688 6.520945105589973 8.166016491584662 3.7964491264760403 2.510089433197708
584 Hufflepuff 3.2931505592508814 1.5798539807065413 4.573207306056509 6.321830690106896 5.202681648084511 5.7134561030045985 6.16731457360693 4.984207597567182 6.877524363047938 4.6590632000052885
585 Hufflepuff 3.7886856940120417 5.486027550458546 5.571351334618426 4.915699164587226 3.745241117450051 6.035370139755188 7.406143443949253 3.358612293969922 4.143795001513109 3.9718233930791156
586 Hufflepuff 2.5635338233352942 7.430443674012544 7.235641100709319 3.249875684410342 1.846569220184433 4.277475445564268 7.117313449210398 3.1071684722619453 4.648227256684602 4.3920894151908545
587 Hufflepuff 3.336405309864513 1.7359841713090443 4.450639017445756 5.200360077347802 4.051715610914531 4.256415505571772 6.895703548255012 4.969985769824682 5.487838953350543 2.939042257648645
588 Hufflepuff 4.751074314732041 6.266975870986236 4.592181765268281 4.351436392808714 9.799832529651876 6.215067306935134 7.715920956282295 6.963856995283608 4.0614875759070825 3.474719299619644
589 Hufflepuff 3.526279960184335 6.036262114363714 9.524583499525543 6.797842904437936 6.897689405670198 7.44045966793297 7.1044609358125435 3.552593756099572 5.45237459270208 3.7164337441532975
590 Hufflepuff 0.8747400110778778 5.721767409693525 3.7133458172174367 4.618892987731581 7.105358167580292 1.8892585175178018 6.597766181230566 2.7075918619998913 7.015404397630819 3.5641421236116906
591 Hufflepuff 4.157945297219077 7.601845206935635 2.2389901766274387 3.823245947751215 5.428856612699341 6.157371347109378 6.063471522710577 7.466739373411811 5.421788260897367 6.782155004406545
592 Hufflepuff 3.793152335387413 8.553516125447711 4.369191406143769 6.679503083724862 5.715440949986663 1.717505805735531 5.7053786162838005 8.652524606450786 6.639748493765261 4.0220359487258985
593 Hufflepuff 3.5999213822262437 4.800159412960652 5.504762313985747 5.531787705820236 5.914330466410243 4.34687557591787 6.747582101999507 5.447979017964065 7.3027538579843725 5.081392633872075
594 Hufflepuff 3.84193688386948 0.01779056042867918 5.765595701115681 2.678304769461316 4.593861984795763 3.377303408018114 6.890278691500249 7.747548507829341 5.41143007881116 7.249072494916561
595 Hufflepuff 2.8569461071779796 4.930627453694284 4.541032120072105 5.576291562132971 4.408793784891106 6.735196592531186 6.711164528414864 0.5450402204922232 6.402638195921116 4.82017030013644
596 Hufflepuff 3.2628373340503503 3.92887443077699 5.016534843522669 7.0934991157341 7.340247689068256 5.043845342111527 7.420323863860431 5.697613020786427 3.838672308526498 4.346820237781161
597 Hufflepuff 2.390508154842041 1.9861090265094754 7.750326798549186 4.359245153922066 5.6366233322824 3.346537504774876 7.4473564069417195 5.648435671744998 5.069915606086173 5.373437295817468
598 Hufflepuff 2.0383255696778413 1.792280422505943 6.506474365241565 4.462125825213711 8.265496116030896 7.76803661145871 6.786780788940596 4.210619181491525 4.272136115555581 4.876094720026429
599 Hufflepuff 4.406990237568359 7.465315398493139 8.58341875544127 6.950002275063328 4.714805507208292 6.0143460314705575 5.681083511773037 8.01130494887869 4.788014418861174 2.8482185878589523
600 Slytherin 7.402990747078697 7.467316764401865 7.032594574001082 1.385729925394645 4.139262969402849 1.269371755596786 7.597596993857952 5.794361279583152 5.428188498934386 2.924967672875281
601 Slytherin 5.469122849883011 2.592338780180153 6.329026476603946 6.573335404840296 3.839589266864673 8.567742681886298 7.7285971235001805 5.386246493998012 5.516212108107506 6.585105541001868
602 Slytherin 6.36472106279207 1.3841891637592072 6.313551563975729 5.66843127473599 8.59114492187935 3.046977100090564 7.659733539642752 7.28932949013572 1.993891658447272 4.418176369828423
603 Slytherin 5.975214436655293 3.814087157878495 6.607161104971187 4.983877608128803 5.649058737703097 0.950694183185833 8.302586657772613 5.505315333816819 3.6145346796404927 7.819495931842468
